대지위치,위도,경도
경상북도 영천시 고경면 상리리 239-3번지,36.01121556,129.03470053
경상북도 영천시 고경면 상리리 240번지,36.01114432,129.03516605
경상북도 영천시 고경면 상리리 241번지,36.01096241,129.03514917
경상북도 영천시 고경면 상리리 242-2번지,36.01059092,129.03512731
경상북도 영천시 고경면 상리리 242-5번지,36.0105407,129.0347627
경상북도 영천시 고경면 상리리 243번지,36.01036659,129.03498169
경상북도 영천시 고경면 상리리 244번지,36.01033838,129.03480175
경상북도 영천시 고경면 상리리 247번지,36.0102493,129.03455569
경상북도 영천시 고경면 상리리 250-1번지,,
경상북도 영천시 고경면 상리리 252번지,36.00999426,129.0348712
경상북도 영천시 고경면 상리리 254-1번지,36.01012024,129.03502438
경상북도 영천시 고경면 상리리 255번지,36.0101815,129.03490296
경상북도 영천시 고경면 상리리 256-1번지,36.01042332,129.03531863
경상북도 영천시 고경면 상리리 256-2번지,36.01029817,129.03521205
경상북도 영천시 고경면 상리리 257번지,,
경상북도 영천시 고경면 상리리 258번지,36.01098521,129.03549378
경상북도 영천시 고경면 상리리 259번지,36.01139277,129.03546655
경상북도 영천시 고경면 상리리 260-1번지,36.0115248,129.03566148
경상북도 영천시 고경면 상리리 263-1번지,36.0109865,129.03595916
경상북도 영천시 고경면 상리리 263-2번지,36.01087042,129.03573803
경상북도 영천시 고경면 상리리 264번지,,
경상북도 영천시 고경면 상리리 264-1번지,36.01074991,129.03616479
경상북도 영천시 고경면 상리리 266-2번지,36.01040398,129.03594783
경상북도 영천시 고경면 상리리 272번지,36.00976609,129.03594451
경상북도 영천시 고경면 상리리 274번지,36.01002534,129.03585858
경상북도 영천시 고경면 상리리 275-2번지,36.01033202,129.03567516
경상북도 영천시 고경면 상리리 275-3번지,36.00997777,129.03539146
경상북도 영천시 고경면 상리리 275-5번지,36.01019326,129.03544169
경상북도 영천시 고경면 상리리 277번지,36.00952118,129.03559475
경상북도 영천시 고경면 상리리 278-4번지,36.0091584,129.03525582
경상북도 영천시 고경면 상리리 278-5번지,36.00938286,129.03536174
경상북도 영천시 고경면 상리리 280-1번지,36.00948133,129.03506018
경상북도 영천시 고경면 상리리 284번지,36.01023854,129.03406379
경상북도 영천시 고경면 상리리 289번지,36.01053748,129.03423572
경상북도 영천시 고경면 상리리 290-1번지,36.01081074,129.03444459
경상북도 영천시 고경면 상리리 290-2번지,36.01068383,129.03444166
경상북도 영천시 고경면 상리리 290-6번지,36.01056166,129.03409006
경상북도 영천시 고경면 상리리 291-1번지,36.01053793,129.03380532
경상북도 영천시 고경면 상리리 291-2번지,36.01066797,129.03367702
경상북도 영천시 고경면 상리리 292번지,36.01090624,129.03353708
경상북도 영천시 고경면 상리리 294번지,36.01094296,129.03440529
경상북도 영천시 고경면 상리리 295번지,36.01108017,129.03420464
경상북도 영천시 고경면 상리리 298번지,36.01124981,129.03370683
경상북도 영천시 고경면 상리리 301번지,36.01110311,129.0334207
경상북도 영천시 고경면 상리리 304번지,36.01131586,129.03324462
경상북도 영천시 고경면 상리리 310번지,36.01141271,129.03389867
경상북도 영천시 고경면 상리리 311번지,36.01129355,129.03417752
경상북도 영천시 고경면 상리리 312번지,36.01111916,129.03440272
경상북도 영천시 고경면 상리리 313번지,36.01112809,129.0344869
경상북도 영천시 고경면 상리리 315번지,36.01134404,129.03442547
경상북도 영천시 고경면 상리리 317번지,36.0115079,129.03431623
경상북도 영천시 고경면 상리리 319번지,36.01169667,129.03435878
경상북도 영천시 고경면 상리리 326번지,36.01233246,129.03387528
경상북도 영천시 고경면 상리리 328번지,36.01207122,129.03358953
경상북도 영천시 고경면 상리리 362-3번지,36.01166372,129.03209361
경상북도 영천시 고경면 상리리 384번지,,
경상북도 영천시 고경면 상리리 388번지,,
경상북도 영천시 고경면 상리리 389번지,,
경상북도 영천시 고경면 상리리 406번지,36.00785237,129.03263975
경상북도 영천시 고경면 상리리 410-2번지,36.00895521,129.03302018
경상북도 영천시 고경면 상리리 412-1번지,36.00925833,129.03476189
경상북도 영천시 고경면 상리리 431-1번지,36.00756106,129.03296341
경상북도 영천시 고경면 상리리 431-5번지,36.00732116,129.03302999
경상북도 영천시 고경면 상리리 434-3번지,36.00715831,129.03268092
경상북도 영천시 고경면 상리리 441-1번지,36.0061593,129.03389819
경상북도 영천시 고경면 상리리 453번지,36.00671124,129.03233841
경상북도 영천시 고경면 상리리 463번지,36.00425457,129.0322658
경상북도 영천시 고경면 상리리 474-1번지,36.00541804,129.03395921
경상북도 영천시 고경면 상리리 474-2번지,36.00522336,129.03385607
경상북도 영천시 고경면 상리리 474-6번지,36.00490448,129.0337606
경상북도 영천시 고경면 상리리 474-8번지,36.0047328,129.03380487
경상북도 영천시 고경면 상리리 474-9번지,36.00472571,129.03365399
경상북도 영천시 고경면 상리리 475번지,36.00562487,129.03415405
경상북도 영천시 고경면 상리리 476번지,36.00554077,129.03423517
경상북도 영천시 고경면 상리리 477번지,36.0054302,129.03427835
경상북도 영천시 고경면 상리리 481-1번지,36.00447956,129.03390815
경상북도 영천시 고경면 상리리 484번지,36.00500396,129.03319161
경상북도 영천시 고경면 상리리 486-1번지,36.00326313,129.03249507
경상북도 영천시 고경면 상리리 486-2번지,36.00317688,129.03232585
경상북도 영천시 고경면 상리리 486-3번지,36.00333573,129.03236863
경상북도 영천시 고경면 상리리 488번지,36.0032246,129.03169533
경상북도 영천시 고경면 상리리 506번지,36.00034673,129.02867684
경상북도 영천시 고경면 상리리 506-1번지,35.99997804,129.02911194
경상북도 영천시 고경면 상리리 519-1번지,36.00202399,129.03107036
경상북도 영천시 고경면 상리리 542-5번지,36.0026463,129.02842782
경상북도 영천시 고경면 상리리 554-8번지,36.00325485,129.02964293
경상북도 영천시 고경면 상리리 554-13번지,36.00339299,129.0288384
경상북도 영천시 고경면 상리리 557-6번지,36.00346478,129.02773763
경상북도 영천시 고경면 상리리 557-8번지,36.00341707,129.02844302
경상북도 영천시 고경면 상리리 564-1번지,36.00349809,129.02745128
경상북도 영천시 고경면 상리리 568번지,36.00366172,129.03011945
경상북도 영천시 고경면 상리리 569-2번지,36.00374023,129.03075111
경상북도 영천시 고경면 상리리 569-4번지,36.00376698,129.02973513
경상북도 영천시 고경면 상리리 572번지,36.00413517,129.03092126
경상북도 영천시 고경면 상리리 572-2번지,36.0040744,129.03070512
경상북도 영천시 고경면 상리리 574-1번지,36.00429305,129.0305211
경상북도 영천시 고경면 상리리 574-3번지,36.00415666,129.0303862
경상북도 영천시 고경면 상리리 575-1번지,36.00483342,129.03097854
경상북도 영천시 고경면 상리리 575-4번지,36.00441761,129.03072124
경상북도 영천시 고경면 상리리 575-7번지,36.00464102,129.03095298
경상북도 영천시 고경면 상리리 600번지,36.00512861,129.02818347
경상북도 영천시 고경면 상리리 600-1번지,36.00469344,129.02828754
경상북도 영천시 고경면 상리리 600-2번지,36.00434219,129.02841616
경상북도 영천시 고경면 상리리 600-3번지,36.00397445,129.02844422
경상북도 영천시 고경면 상리리 600-5번지,36.00423895,129.02953309
경상북도 영천시 고경면 상리리 600-7번지,36.00528571,129.02924576
경상북도 영천시 고경면 상리리 600-9번지,36.00561418,129.03048912
경상북도 영천시 고경면 상리리 600-10번지,36.00517795,129.03038966
경상북도 영천시 고경면 상리리 600-11번지,36.0046146,129.03039572
경상북도 영천시 고경면 상리리 603-1번지,,
경상북도 영천시 고경면 상리리 609-1번지,36.00367026,129.02839073
경상북도 영천시 고경면 상리리 625번지,36.00447293,129.02694085
경상북도 영천시 고경면 상리리 626번지,36.00470592,129.02754952
경상북도 영천시 고경면 상리리 641-1번지,36.00306887,129.02641486
경상북도 영천시 고경면 상리리 649-1번지,36.00367964,129.02607686
경상북도 영천시 고경면 상리리 650번지,36.00389112,129.02603437
경상북도 영천시 고경면 상리리 669-1번지,36.01110221,129.03137973
경상북도 영천시 고경면 상리리 710번지,36.00502375,129.02589524
경상북도 영천시 고경면 상리리 726번지,36.00325839,129.02320639
경상북도 영천시 고경면 상리리 746-6번지,36.0028798,129.02395688
경상북도 영천시 고경면 상리리 746-9번지,36.00278356,129.02356796
경상북도 영천시 고경면 상리리 산2번지,36.0210279,129.03229762
경상북도 영천시 고경면 학리 ,36.02237398,129.05591863
경상북도 영천시 고경면 학리 44-1번지,36.01944156,129.05340287
경상북도 영천시 고경면 학리 44-3번지,36.01962329,129.05369818
경상북도 영천시 고경면 학리 54번지,36.02105146,129.05610543
경상북도 영천시 고경면 학리 79번지,36.02345431,129.05879225
경상북도 영천시 고경면 학리 80-2번지,36.02316612,129.05863124
경상북도 영천시 고경면 학리 142번지,36.02275102,129.05088738
경상북도 영천시 고경면 학리 160번지,36.02220659,129.04985049
경상북도 영천시 고경면 학리 162번지,36.02229754,129.05012781
경상북도 영천시 고경면 학리 165번지,36.02233308,129.04963004
경상북도 영천시 고경면 학리 169번지,36.02266316,129.04899083
경상북도 영천시 고경면 학리 170번지,36.02283134,129.04878787
경상북도 영천시 고경면 학리 175번지,36.02220155,129.04913837
경상북도 영천시 고경면 학리 178번지,36.02205823,129.04929471
경상북도 영천시 고경면 학리 180번지,36.0218909,129.04924235
경상북도 영천시 고경면 학리 181번지,36.02182621,129.04900997
경상북도 영천시 고경면 학리 182번지,36.02170936,129.04900894
경상북도 영천시 고경면 학리 184번지,36.02150718,129.0491134
경상북도 영천시 고경면 학리 185번지,36.02133436,129.04925555
경상북도 영천시 고경면 학리 186번지,36.02117082,129.04909759
경상북도 영천시 고경면 학리 188번지,36.0211626,129.0493516
경상북도 영천시 고경면 학리 196-2번지,36.02174872,129.05022739
경상북도 영천시 고경면 학리 201번지,36.02122712,129.05012592
경상북도 영천시 고경면 학리 244번지,36.01999951,129.053612
경상북도 영천시 고경면 학리 251번지,36.01778986,129.05307019
경상북도 영천시 고경면 학리 282번지,36.01420953,129.04567538
경상북도 영천시 고경면 학리 290번지,36.01452845,129.04424682
경상북도 영천시 고경면 학리 290-4번지,36.01454667,129.0445311
경상북도 영천시 고경면 학리 293번지,36.01464767,129.04525495
경상북도 영천시 고경면 학리 297번지,36.01555121,129.04692541
경상북도 영천시 고경면 학리 301번지,36.01496714,129.04250402
경상북도 영천시 고경면 학리 302번지,36.01564041,129.04387849
경상북도 영천시 고경면 학리 326-1번지,36.02880678,129.03469375
경상북도 영천시 고경면 학리 341-1번지,36.02140365,129.03627945
경상북도 영천시 고경면 학리 342번지,36.02090964,129.03595329
경상북도 영천시 고경면 학리 346번지,36.02091456,129.03875517
경상북도 영천시 고경면 학리 346-1번지,36.02070701,129.03857691
경상북도 영천시 고경면 학리 367-1번지,36.01885171,129.03806515
경상북도 영천시 고경면 학리 369번지,36.02022002,129.03837425
경상북도 영천시 고경면 학리 369-1번지,36.02005706,129.03815421
경상북도 영천시 고경면 학리 369-3번지,36.01910726,129.03774642
경상북도 영천시 고경면 학리 369-8번지,36.01895849,129.03779427
경상북도 영천시 고경면 학리 369-9번지,36.01918515,129.03795572
경상북도 영천시 고경면 학리 394번지,36.01933719,129.03554647
경상북도 영천시 고경면 학리 410번지,36.01831257,129.03650324
