대지위치,사용승인일,지상층수,지하층수,높이(m),구조코드명,기타구조,주용도코드명,비상용승강기수,사용승인일(년도),위도,경도,건물연차점수,지상층수_점수,지하층수_점수,비상용승강기_점수,주용도_점수,구조코드_점수,소화전거리,소방서거리,소화전거리_점수,소방관서거리_점수,total_score
경상북도 영천시 고경면 상리리 474-1번지,20030120,1,0,0,벽돌구조,조적조,단독주택,0,2003,36.00541804,129.0339592,3,0,0,5,2,4,377.1221771,7475.811198,5,5,24
경상북도 영천시 고경면 상리리 474-2번지,20011226,1,0,0,블록구조,블럭조,단독주택,0,2001,36.00522336,129.0338561,3,0,0,5,2,4,366.4415188,7458.530041,5,5,24
경상북도 영천시 고경면 상리리 474-2번지,1941,1,0,0,일반목구조,목조,단독주택,0,1941,36.00522336,129.0338561,5,0,0,5,2,5,366.4415188,7458.530041,5,5,27
경상북도 영천시 고경면 상리리 474-6번지,1945,1,0,0,일반목구조,목조,단독주택,0,1945,36.00490448,129.0337606,5,0,0,5,2,5,358.2606381,7436.348549,5,5,27
경상북도 영천시 고경면 상리리 474-8번지,1966,1,0,0,일반목구조,목조,단독주택,0,1966,36.0047328,129.0338049,5,0,0,5,2,5,363.8824622,7432.34009,5,5,27
경상북도 영천시 고경면 상리리 474-9번지,1909,1,0,0,블록구조,"세멘블록, 목조",단독주택,0,1909,36.00472571,129.033654,5,0,0,5,2,4,350.4923194,7419.58661,5,5,26
경상북도 영천시 고경면 상리리 474-9번지,20170908,1,0,4.4,경량철골구조,경량철골구조,단독주택,0,2017,36.00472571,129.033654,1,0,0,5,2,2,350.4923194,7419.58661,5,5,20
경상북도 영천시 고경면 상리리 475번지,1935,1,0,0,일반목구조,목조,단독주택,0,1935,36.00562487,129.0341541,5,0,0,5,2,5,397.2948642,7501.204856,5,5,27
경상북도 영천시 고경면 상리리 476번지,1955,1,0,0,일반목구조,목조,단독주택,0,1955,36.00554077,129.0342352,5,0,0,5,2,5,403.2719564,7504.042071,5,5,27
경상북도 영천시 고경면 상리리 477번지,1935,1,0,0,일반목구조,목조,단독주택,0,1935,36.0054302,129.0342784,5,0,0,5,2,5,405.8322332,7502.582323,5,5,27
경상북도 영천시 고경면 상리리 477번지,1935,1,0,0,일반목구조,목조,단독주택,0,1935,36.0054302,129.0342784,5,0,0,5,2,5,405.8322332,7502.582323,5,5,27
경상북도 영천시 고경면 상리리 477번지,1945,1,0,0,일반목구조,목조,단독주택,0,1945,36.0054302,129.0342784,5,0,0,5,2,5,405.8322332,7502.582323,5,5,27
경상북도 영천시 고경면 상리리 481-1번지,1908,1,0,0,일반목구조,목조,단독주택,0,1908,36.00447956,129.0339082,5,0,0,5,2,5,377.2394864,7429.653433,5,5,27
경상북도 영천시 고경면 상리리 481-1번지,1935,1,0,0,일반목구조,목조,단독주택,0,1935,36.00447956,129.0339082,5,0,0,5,2,5,377.2394864,7429.653433,5,5,27
경상북도 영천시 고경면 상리리 484번지,20110908,1,0,5.2,경량철골구조,경량철골구조,창고시설,0,2011,36.00500396,129.0331916,2,0,0,5,8,2,306.6031992,7394.002836,5,5,27
경상북도 영천시 고경면 상리리 484번지,20100831,1,0,6.1,일반철골구조,일반철골구조,동물및식물관련시설,0,2010,36.00500396,129.0331916,2,0,0,5,3,2,306.6031992,7394.002836,5,5,22
경상북도 영천시 고경면 상리리 486-1번지,19970702,1,0,0,벽돌구조,시멘트벽돌,단독주택,0,1997,36.00326313,129.0324951,3,0,0,5,2,4,318.0411058,7259.724152,5,5,24
경상북도 영천시 고경면 상리리 486-2번지,1978,1,0,0,블록구조,세멘블럭,단독주택,0,1978,36.00317688,129.0323259,5,0,0,5,2,4,313.0032941,7241.977464,5,5,26
경상북도 영천시 고경면 상리리 486-3번지,20010420,1,0,0,블록구조,시멘트블럭조,창고시설,0,2001,36.00333573,129.0323686,3,0,0,5,8,4,304.1404969,7252.369097,5,5,30
경상북도 영천시 고경면 상리리 486-3번지,20010420,1,0,0,블록구조,시멘트블럭조,단독주택,0,2001,36.00333573,129.0323686,3,0,0,5,2,4,304.1404969,7252.369097,5,5,24
경상북도 영천시 고경면 상리리 488번지,1977,1,0,0,블록구조,세멘블럭,단독주택,0,1977,36.0032246,129.0316953,5,0,0,5,2,4,270.2253679,7191.768435,5,5,26
경상북도 영천시 고경면 상리리 506번지,1967,1,0,0,벽돌구조,"흙벽돌, 시멘블럭",창고시설,0,1967,36.00034673,129.0286768,5,0,0,5,8,4,537.8885552,6819.551628,5,4,31
경상북도 영천시 고경면 상리리 506-1번지,19951011,2,0,0,벽돌구조,철근콘크리트구조,단독주택,0,1995,35.99997804,129.0291119,3,1,0,5,2,4,572.774675,6841.265571,5,4,24
경상북도 영천시 고경면 상리리 519-1번지,20101119,1,0,4.1,경량철골구조,경량철골구조,창고시설,0,2010,36.00202399,129.0310704,2,0,0,5,8,2,361.0718239,7088.65764,5,5,27
경상북도 영천시 고경면 상리리 519-1번지,20030328,1,0,0,벽돌구조,시멘트벽돌조,단독주택,0,2003,36.00202399,129.0310704,3,0,0,5,2,4,361.0718239,7088.65764,5,5,24
경상북도 영천시 고경면 상리리 519-1번지,20120925,1,0,6.5,강파이프구조,강파이프구조,창고시설,0,2012,36.00202399,129.0310704,2,0,0,5,8,2,361.0718239,7088.65764,5,5,27
경상북도 영천시 고경면 상리리 542-5번지,19920317,2,0,0,철근콘크리트구조,R.C조,단독주택,0,1992,36.0026463,129.0284278,4,1,0,5,2,0,298.8008666,6896.256849,5,4,21
경상북도 영천시 고경면 상리리 554-8번지,20001219,3,0,0,철근콘크리트구조,철근콘크리트,숙박시설,0,2000,36.00325485,129.0296429,3,2,0,5,9,0,205.5978107,7023.47608,5,5,29
경상북도 영천시 고경면 상리리 554-13번지,20160412,1,0,2.6,경량철골구조,경량철골구조,위험물저장및처리시설,0,2016,36.00339299,129.0288384,1,0,0,5,8,2,208.0681038,6963.415077,5,4,25
경상북도 영천시 고경면 상리리 554-13번지,20160412,1,0,4.1,경량철골구조,경량철골구조,위험물저장및처리시설,0,2016,36.00339299,129.0288384,1,0,0,5,8,2,208.0681038,6963.415077,5,4,25
경상북도 영천시 고경면 상리리 557-6번지,19930818,1,0,4.1,블록구조,블럭조,제1종근린생활시설,0,1993,36.00346478,129.0277376,4,0,0,5,6,4,223.7984831,6876.301542,5,4,28
경상북도 영천시 고경면 상리리 557-8번지,19941128,1,0,4.5,블록구조,블럭조,창고시설,0,1994,36.00341707,129.028443,4,0,0,5,8,4,213.3150752,6932.00995,5,4,30
경상북도 영천시 고경면 상리리 564-1번지,19931108,1,0,4.9,철근콘크리트구조,R.C조,제1종근린생활시설,0,1993,36.00349809,129.0274513,4,0,0,5,6,0,231.5762465,6854.36776,5,4,24
경상북도 영천시 고경면 상리리 568번지,19940108,1,0,4,블록구조,블럭조,단독주택,0,1994,36.00366172,129.0301195,4,0,0,5,2,4,162.7585378,7080.896187,5,5,25
경상북도 영천시 고경면 상리리 569-2번지,20120716,1,0,5.65,경량철골구조,경량철골구조,단독주택,0,2012,36.00374023,129.0307511,2,0,0,5,2,2,174.4106044,7136.432877,5,5,21
경상북도 영천시 고경면 상리리 569-2번지,20120716,1,0,6.42,경량철골구조,경량철골구조,단독주택,0,2012,36.00374023,129.0307511,2,0,0,5,2,2,174.4106044,7136.432877,5,5,21
경상북도 영천시 고경면 상리리 569-4번지,19870715,1,0,0,벽돌구조,"세멘벽돌, 벽돌조",단독주택,0,1987,36.00376698,129.0297351,4,0,0,5,2,4,148.3212602,7054.015323,5,5,25
경상북도 영천시 고경면 상리리 572번지,20030614,1,0,0,벽돌구조,조적조,단독주택,0,2003,36.00413517,129.0309213,3,0,0,5,2,4,148.1861834,7168.146528,5,5,24
경상북도 영천시 고경면 상리리 572-2번지,20051228,1,0,6.65,일반철골구조,일반철골,창고시설,0,2005,36.0040744,129.0307051,2,0,0,5,8,2,140.9232155,7147.634014,5,5,27
경상북도 영천시 고경면 상리리 572-2번지,20051228,1,0,5.3,일반철골구조,일반철골,창고시설,0,2005,36.0040744,129.0307051,2,0,0,5,8,2,140.9232155,7147.634014,5,5,27
경상북도 영천시 고경면 상리리 574-1번지,19920728,1,0,0,벽돌구조,적벽돌,단독주택,0,1992,36.00429305,129.0305211,4,0,0,5,2,4,111.5267885,7142.423593,4,5,24
경상북도 영천시 고경면 상리리 575-1번지,19940620,1,0,5,벽돌구조,벽돌조,단독주택,0,1994,36.00483342,129.0309785,4,0,0,5,2,4,111.3693904,7204.661026,4,5,24
경상북도 영천시 고경면 상리리 575-4번지,19891212,1,0,0,블록구조,시멘트블륵,단독주택,0,1989,36.00441761,129.0307212,4,0,0,5,2,4,113.363729,7164.520785,4,5,24
경상북도 영천시 고경면 상리리 575-7번지,20200804,1,0,5.1,강파이프구조,강파이프구조,동물및식물관련시설,0,2020,36.00464102,129.030953,1,0,0,5,3,2,116.7992379,7193.732667,4,5,20
경상북도 영천시 고경면 상리리 600번지,19861230,2,0,9.16,철근콘크리트구조,"철근콘크리트조, 철골조",공장,0,1986,36.00512861,129.0281835,4,1,0,5,8,0,50.25828182,6990.686218,2,4,24
경상북도 영천시 고경면 상리리 600-1번지,19970618,1,0,3,벽돌구조,시멘트벽돌조,공장,0,1997,36.00469344,129.0282875,3,0,0,5,8,4,78.89643363,6978.414234,3,4,27
경상북도 영천시 고경면 상리리 600-1번지,19970618,1,0,11.45,일반철골구조,철골조,공장,0,1997,36.00469344,129.0282875,3,0,0,5,8,2,78.89643363,6978.414234,3,4,25
경상북도 영천시 고경면 상리리 600-1번지,19970618,1,0,6,벽돌구조,시멘트벽돌조,공장,0,1997,36.00469344,129.0282875,3,0,0,5,8,4,78.89643363,6978.414234,3,4,27
경상북도 영천시 고경면 상리리 600-1번지,19861230,1,0,6.5,철근콘크리트구조,철근콘크리트조,공장,0,1986,36.00469344,129.0282875,4,0,0,5,8,0,78.89643363,6978.414234,3,4,24
경상북도 영천시 고경면 상리리 600-2번지,19860922,1,0,0,경량철골구조,"경량철골, 블록",공장,0,1986,36.00434219,129.0284162,4,0,0,5,8,2,111.9911585,6972.389487,4,4,27
경상북도 영천시 고경면 상리리 600-2번지,19860922,1,0,0,블록구조,시멘트블록,공장,0,1986,36.00434219,129.0284162,4,0,0,5,8,4,111.9911585,6972.389487,4,4,29
경상북도 영천시 고경면 상리리 600-2번지,19860922,1,0,0,경량철골구조,"경량철골, 블록",공장,0,1986,36.00434219,129.0284162,4,0,0,5,8,2,111.9911585,6972.389487,4,4,27
경상북도 영천시 고경면 상리리 600-2번지,19860922,1,0,0,벽돌구조,적연화,공장,0,1986,36.00434219,129.0284162,4,0,0,5,8,4,111.9911585,6972.389487,4,4,29
경상북도 영천시 고경면 상리리 600-2번지,19860922,1,0,0,철근콘크리트구조,철근콘크리트,공장,0,1986,36.00434219,129.0284162,4,0,0,5,8,0,111.9911585,6972.389487,4,4,25
경상북도 영천시 고경면 상리리 600-3번지,20111207,1,0,2.7,철근콘크리트구조,철근콘크리트구조,공장,0,2011,36.00397445,129.0284442,2,0,0,5,8,0,151.7826883,6957.606766,5,4,24
경상북도 영천시 고경면 상리리 600-3번지,19930322,2,0,8.4,철근콘크리트구조,철근콘크리트구조,공장,0,1993,36.00397445,129.0284442,4,1,0,5,8,0,151.7826883,6957.606766,5,4,27
경상북도 영천시 고경면 상리리 600-3번지,20190315,1,0,9.15,일반철골구조,일반철골구조,공장,0,2019,36.00397445,129.0284442,1,0,0,5,8,2,151.7826883,6957.606766,5,4,25
경상북도 영천시 고경면 상리리 600-3번지,20111207,2,0,10.65,일반철골구조,일반철골구조,공장,0,2011,36.00397445,129.0284442,2,1,0,5,8,2,151.7826883,6957.606766,5,4,27
경상북도 영천시 고경면 상리리 600-5번지,19970325,1,0,0,벽돌구조,조적조,공장,0,1997,36.00423895,129.0295331,3,0,0,5,8,4,98.42057398,7058.939733,4,5,29
경상북도 영천시 고경면 상리리 600-5번지,19990812,1,0,9.7,일반철골구조,철골조,공장,0,1999,36.00423895,129.0295331,3,0,0,5,8,2,98.42057398,7058.939733,4,5,27
경상북도 영천시 고경면 상리리 600-5번지,19990812,1,0,5.4,일반철골구조,철골조,공장,0,1999,36.00423895,129.0295331,3,0,0,5,8,2,98.42057398,7058.939733,4,5,27
경상북도 영천시 고경면 상리리 600-5번지,19970325,2,0,0,철근콘크리트구조,철근콘크리트조,공장,0,1997,36.00423895,129.0295331,3,1,0,5,8,0,98.42057398,7058.939733,4,5,26
경상북도 영천시 고경면 상리리 600-5번지,20170720,1,0,6.7,일반철골구조,일반철골구조,공장,0,2017,36.00423895,129.0295331,1,0,0,5,8,2,98.42057398,7058.939733,4,5,25
경상북도 영천시 고경면 상리리 600-5번지,19970325,2,1,0,벽돌구조,조적조,공장,0,1997,36.00423895,129.0295331,3,1,1,5,8,4,98.42057398,7058.939733,4,5,31
경상북도 영천시 고경면 상리리 600-5번지,19970325,2,0,0,철근콘크리트구조,철근콘크리트조,공장,0,1997,36.00423895,129.0295331,3,1,0,5,8,0,98.42057398,7058.939733,4,5,26
경상북도 영천시 고경면 상리리 600-5번지,20170720,1,0,5.05,강파이프구조,강파이프구조,공장,0,2017,36.00423895,129.0295331,1,0,0,5,8,2,98.42057398,7058.939733,4,5,25
경상북도 영천시 고경면 상리리 600-7번지,19920404,1,0,0,벽돌구조,조적조(벽돌조),공장,0,1992,36.00528571,129.0292458,4,0,0,5,8,4,50.4992923,7084.471868,2,5,28
경상북도 영천시 고경면 상리리 600-7번지,19920404,1,0,0,블록구조,블럭조,공장,0,1992,36.00528571,129.0292458,4,0,0,5,8,4,50.4992923,7084.471868,2,5,28
경상북도 영천시 고경면 상리리 600-7번지,20020802,1,0,0,일반철골구조,철골조,공장,0,2002,36.00528571,129.0292458,3,0,0,5,8,2,50.4992923,7084.471868,2,5,25
경상북도 영천시 고경면 상리리 600-7번지,19871005,1,0,0,철근콘크리트구조,철근콘크리트,공장,0,1987,36.00528571,129.0292458,4,0,0,5,8,0,50.4992923,7084.471868,2,5,24
경상북도 영천시 고경면 상리리 600-7번지,19871005,3,0,0,철근콘크리트구조,철근콘크리트조,공장,0,1987,36.00528571,129.0292458,4,2,0,5,8,0,50.4992923,7084.471868,2,5,26
경상북도 영천시 고경면 상리리 600-9번지,19891027,1,0,8.35,철근콘크리트구조,"철근콘크리트조,시멘트블럭조",공장,0,1989,36.00561418,129.0304891,4,0,0,5,8,0,85.29391257,7201.197095,3,5,25
경상북도 영천시 고경면 상리리 600-9번지,20030217,1,0,0,일반철골구조,일반철골구조,공장,0,2003,36.00561418,129.0304891,3,0,0,5,8,2,85.29391257,7201.197095,3,5,26
경상북도 영천시 고경면 상리리 600-9번지,19891027,2,1,0,철근콘크리트구조,철근콘크리트조,공장,0,1989,36.00561418,129.0304891,4,1,1,5,8,0,85.29391257,7201.197095,3,5,27
경상북도 영천시 고경면 상리리 600-9번지,19891027,1,0,0,벽돌구조,시멘트벽돌조,공장,0,1989,36.00561418,129.0304891,4,0,0,5,8,4,85.29391257,7201.197095,3,5,29
경상북도 영천시 고경면 상리리 600-10번지,19931209,2,0,9.05,철근콘크리트구조,"철근콘크리트조,철골조",공장,0,1993,36.00517795,129.0303897,4,1,0,5,8,0,55.0549797,7172.534591,2,5,25
경상북도 영천시 고경면 상리리 600-10번지,19931209,1,0,0,경량철골구조,경량철골조,공장,0,1993,36.00517795,129.0303897,4,0,0,5,8,2,55.0549797,7172.534591,2,5,26
경상북도 영천시 고경면 상리리 600-10번지,19931209,1,0,0,철근콘크리트구조,철근콘크리트조,공장,0,1993,36.00517795,129.0303897,4,0,0,5,8,0,55.0549797,7172.534591,2,5,24
경상북도 영천시 고경면 상리리 600-10번지,19931209,1,0,0,벽돌구조,벽돌조,공장,0,1993,36.00517795,129.0303897,4,0,0,5,8,4,55.0549797,7172.534591,2,5,28
경상북도 영천시 고경면 상리리 600-11번지,19871115,1,0,0,일반철골구조,철골조,공장,0,1987,36.0046146,129.0303957,4,0,0,5,8,2,77.02075964,7146.865022,3,5,27
경상북도 영천시 고경면 상리리 600-11번지,19871115,2,0,6.2,일반철골구조,철골조,공장,0,1987,36.0046146,129.0303957,4,1,0,5,8,2,77.02075964,7146.865022,3,5,28
경상북도 영천시 고경면 상리리 609-1번지,20120125,1,0,3.2,경량철골구조,경량철골구조,제2종근린생활시설,0,2012,36.00367026,129.0283907,2,0,0,5,6,2,185.9474896,6939.248099,5,4,24
경상북도 영천시 고경면 상리리 625번지,19860630,1,0,0,철근콘크리트구조,R.C,공장,0,1986,36.00447293,129.0269409,4,0,0,5,8,0,183.4143601,6858.412535,5,4,26
경상북도 영천시 고경면 상리리 626번지,19981207,1,0,7.75,경량철골구조,"경량철골조,파이프조",공장,0,1998,36.00470592,129.0275495,3,0,0,5,8,2,123.303455,6918.984391,5,4,27
경상북도 영천시 고경면 상리리 626번지,19981207,1,0,0,경량철골구조,경량철골조,공장,0,1998,36.00470592,129.0275495,3,0,0,5,8,2,123.303455,6918.984391,5,4,27
경상북도 영천시 고경면 상리리 626번지,20090706,1,0,4,경량철골구조,경량철골구조,공장,0,2009,36.00470592,129.0275495,2,0,0,5,8,2,123.303455,6918.984391,5,4,26
경상북도 영천시 고경면 상리리 626번지,19981207,1,0,0,경량철골구조,경량철골조,공장,0,1998,36.00470592,129.0275495,3,0,0,5,8,2,123.303455,6918.984391,5,4,27
경상북도 영천시 고경면 상리리 626번지,19981207,1,0,0,경량철골구조,경량철골조,공장,0,1998,36.00470592,129.0275495,3,0,0,5,8,2,123.303455,6918.984391,5,4,27
경상북도 영천시 고경면 상리리 641-1번지,20100628,1,0,3.6,경량철골구조,경량철골구조,단독주택,0,2010,36.00306887,129.0264149,2,0,0,5,2,2,323.5886784,6749.746379,5,4,20
경상북도 영천시 고경면 상리리 641-1번지,20060310,1,0,0,경량철골구조,경량철골구조,단독주택,0,2006,36.00306887,129.0264149,2,0,0,5,2,2,323.5886784,6749.746379,5,4,20
경상북도 영천시 고경면 상리리 649-1번지,20151029,1,0,2.7,경량철골구조,경량철골구조,제1종근린생활시설,0,2015,36.00367964,129.0260769,1,0,0,5,6,2,297.6433166,6750.514277,5,4,23
경상북도 영천시 고경면 상리리 649-1번지,20151029,1,0,2.7,경량철골구조,경량철골구조,제1종근린생활시설,0,2015,36.00367964,129.0260769,1,0,0,5,6,2,297.6433166,6750.514277,5,4,23
경상북도 영천시 고경면 상리리 649-1번지,20151029,1,0,2,기타구조,FRP,제1종근린생활시설,0,2015,36.00367964,129.0260769,1,0,0,5,6,1,297.6433166,6750.514277,5,4,22
경상북도 영천시 고경면 상리리 650번지,20171226,1,0,4,경량철골구조,경량철골구조,제1종근린생활시설,0,2017,36.00389112,129.0260344,1,0,0,5,6,2,286.9619696,6757.037119,5,4,23
경상북도 영천시 고경면 상리리 669-1번지,20191010,1,0,4.525,경량철골구조,경량철골구조,단독주택,0,2019,36.01110221,129.0313797,1,0,0,5,2,2,376.850629,7551.621067,5,5,20
경상북도 영천시 고경면 상리리 710번지,20041207,1,0,13.4,일반철골구조,일반철골구조,공장,0,2004,36.00502375,129.0258952,3,0,0,5,8,2,253.3106727,6800.422865,5,4,27
경상북도 영천시 고경면 상리리 710번지,20041207,1,0,10.6,일반철골구조,일반철골구조,공장,0,2004,36.00502375,129.0258952,3,0,0,5,8,2,253.3106727,6800.422865,5,4,27
