일련번호,소화전 고유코드,모델구분,상태,위치명,위도,경도
1000010883,포항남부소방서 포남 해도 지상 56,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 상도동 111,36.00706863,129.3538208
1000010884,포항남부소방서 포남 해도 지상 57,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 대도동 1-7,36.02754593,129.3643951
1000013542,포항남부소방서 포남 해도 지상 58,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 해도동 104-1,36.01660156,129.368866
1000013544,포항남부소방서 포남 해도 지상 59,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 해도동 101-1,36.01758575,129.3674316
1000003698,포항남부소방서 포남 해도 지상 60,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 송도동 253-71,36.04187012,129.3738556
1000013895,포항남부소방서 포남 해도 지상 61,소화용수시설 소화전(지상식),사용가,경북 포항시 남구 대도동 152-23,36.01288986,129.3637848
1000013896,포항남부소방서 포남 해도 지상 62,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 대도동 96-1,36.01953506,129.3620758
1000013897,포항남부소방서 포남 해도 지상 63,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 해도동 34-9,36.02793503,129.3665466
1000013898,포항남부소방서 포남 해도 지상 64,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 해도동 90-3,36.01609802,129.3702393
1000015429,포항남부소방서 포남 해도 지상 65,소화용수시설 소화전(지상식),수리중,경상북도 포항시 남구 해도동 19-20,36.02894592,129.371994
1000015430,포항남부소방서 포남 해도 지상 66,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 송도동 254-232,36.03728485,129.3787842
1000015431,포항남부소방서 포남 해도 지상 67,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 송도동 416-26,36.03592682,129.3748627
1000015432,포항남부소방서 포남 해도 지상 68,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 대도동 103-1,36.01720047,129.3622589
1000017817,포항남부소방서 포남 해도 지상 70,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 대도동 147-6,36.01094818,129.3657074
1000017818,포항남부소방서 포남 해도 지상 71,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 해도동 120-1,36.01394653,129.3697205
1000017819,포항남부소방서 포남 해도 지상 72,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 해도동 31-15,36.01978683,129.3744507
1000017820,포항남부소방서 포남 해도 지상 73,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 대도동 632-11,36.01306915,129.358551
1000017821,포항남부소방서 포남 해도 지상 74,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 대도동 172-1,36.01171112,129.3598022
1000017822,포항남부소방서 포남 해도 지상 75,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 대도동 638,36.01147079,129.3569489
1000017823,포항남부소방서 포남 해도 지상 76,소화용수시설 소화전(지상식),사용가,경북 포항시 남구 대도동 73-14,36.02172089,129.3637848
1000017824,포항남부소방서 포남 해도 지상 77,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 상도동 1-12,36.01977539,129.3611603
1000017835,포항남부소방서 포남 해도 지상 78,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 상도동 66-53,36.01416016,129.3576508
1000018094,포항남부소방서 포남 해도 지상 79,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 해도동 435-18,36.02596664,129.3707581
1000019002,포항남부소방서 포남 해도 지상 80호,소화용수시설 소화전(지상식),사용가,경북 포항시 남구 송도동 482-25,36.03001785,129.3776398
1000010722,포항남부소방서 포남 효자 지상 01,소화용수시설 소화전(지상식),사용가,경북 포항시 남구 효자동 607-5,36.00432205,129.3423004
1000010437,포항남부소방서 포남 효자 지상 02,소화용수시설 소화전(지상식),사용가,경북 포항시 남구 효자동 605-3,36.00457001,129.3404694
1000010438,포항남부소방서 포남 효자 지상 03,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 효자동 594 ,36.00477982,129.3369293
1000010470,포항남부소방서 포남 효자 지상 04,소화용수시설 소화전(지상식),사용가,경북 포항시 남구 효자동 590-3,36.00507736,129.3348236
1000010435,포항남부소방서 포남 효자 지상 05,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 효자동 569,36.00634384,129.3349609
1000010471,포항남부소방서 포남 효자 지상 06,소화용수시설 소화전(지상식),사용가,경북 포항시 남구 효자동 589,36.00569916,129.3443298
1000010472,포항남부소방서 포남 효자 지상 07,소화용수시설 소화전(지상식),사용가,경북 포항시 남구 효자동 583-15,36.00590515,129.3425751
1000010473,포항남부소방서 포남 효자 지상 08,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 효자동 580,36.00763321,129.3411102
1000010436,포항남부소방서 포남 효자 지상 09,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 효자동 601-1,36.00605011,129.3404388
1000010474,포항남부소방서 포남 효자 지상 10,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 효자동 595-7,36.00622559,129.338501
1000010475,포항남부소방서 포남 효자 지상 11,소화용수시설 소화전(지상식),사용가,경북 포항시 남구 효자동 574-5,36.00637436,129.3367615
1000003745,포항남부소방서 포남 효자 지상 12,소화용수시설 소화전(지상식),사용가,경북 포항시 남구 효자동 190,36.00930786,129.3380737
1000003726,포항남부소방서 포남 효자 지상 13,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 효자동 153-2,36.00760269,129.3339844
1000003770,포항남부소방서 포남 효자 지상 14,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 효자동 168,36.00905609,129.3354187
1000010433,포항남부소방서 포남 효자 지상 15,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 효자동 294-1,36.00854874,129.3320313
1000003769,포항남부소방서 포남 효자 지상 16,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 효자동 274-9,36.00825119,129.3309631
1000003771,포항남부소방서 포남 효자 지상 17,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 효자동 253-110,36.00772476,129.3289948
1000003729,포항남부소방서 포남 효자 지상 18,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 대잠동 780-183,36.0127449,129.3369293
1000003737,포항남부소방서 포남 효자 지상 19,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 대잠동 726-1,36.01379776,129.3382568
1000010476,포항남부소방서 포남 효자 지상 20,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 대잠동 160-56,36.01351929,129.3385468
1000011131,포항남부소방서 포남 효자 지상 21,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 대잠동 713-11,36.01599503,129.3381348
1000003763,포항남부소방서 포남 효자 지상 22,소화용수시설 소화전(지상식),사용가,경북 포항시 남구 대잠동 932-12,36.01508713,129.3453674
1000003733,포항남부소방서 포남 효자 지상 23,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 대잠동 915-3,36.01659775,129.3466034
1000010449,포항남부소방서 포남 효자 지상 24,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 대잠동 912-1,36.01825714,129.3476868
1000003728,포항남부소방서 포남 효자 지상 25,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 대잠동 921-9,36.01538849,129.3488922
1000003749,포항남부소방서 포남 효자 지상 26,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 대잠동 954-18,36.01207733,129.3462372
1000003734,포항남부소방서 포남 효자 지상 27,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 대잠동 98-64,36.01177216,129.3435974
1000003773,포항남부소방서 포남 효자 지상 28,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 대잠동 907-4,36.0137291,129.3438873
1000003764,포항남부소방서 포남 효자 지상 29,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 대잠동 987-10,36.02059555,129.340744
1000003750,포항남부소방서 포남 효자 지상 30,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 대잠동 1008-2,36.01716614,129.3408356
1000003735,포항남부소방서 포남 효자 지상 31,소화용수시설 소화전(지상식),사용가,경북 포항시 남구 대잠동 974-8,36.01589966,129.3412933
1000003760,포항남부소방서 포남 효자 지상 32,소화용수시설 소화전(지상식),사용가,경북 포항시 남구 대잠동 968-1,36.0176506,129.3431396
1000003741,포항남부소방서 포남 효자 지상 33,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 대잠동 993-7,36.02002335,129.3427734
1000003743,포항남부소방서 포남 효자 지상 34,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 대잠동 995-11,36.01976013,129.3415375
1000003767,포항남부소방서 포남 효자 지상 35,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 대잠동 458-1,36.02538681,129.3386993
1000003772,포항남부소방서 포남 효자 지상 36,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 대잠동 459-4,36.02575684,129.341156
1000003744,포항남부소방서 포남 효자 지상 37,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 이동 664-17,36.02590179,129.3413544
1000003756,포항남부소방서 포남 효자 지상 38,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 대잠동 465-2,36.02362442,129.3406372
1000003757,포항남부소방서 포남 효자 지상 39,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 대잠동 464-1,36.02358246,129.3393707
1000003725,포항남부소방서 포남 효자 지상 40,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 대잠동 468-7,36.02154541,129.3395538
1000003739,포항남부소방서 포남 효자 지상 41,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 이동 662-9,36.02555466,129.3386383
1000003740,포항남부소방서 포남 효자 지상 42,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 이동 656,36.02851868,129.3372498
1000003727,포항남부소방서 포남 효자 지상 43,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 이동 664-1,36.02908325,129.3393707
1000003742,포항남부소방서 포남 효자 지상 44,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 이동 660-1,36.02789688,129.3400421
1000010721,포항남부소방서 포남 효자 지상 45,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 이동 657,36.02717972,129.3377533
1000010466,포항남부소방서 포남 효자 지상 46,소화용수시설 소화전(지상식),사용가,경북 포항시 남구 이동 643,36.03148651,129.3357697
1000003732,포항남부소방서 포남 효자 지상 47,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 이동 644-4,36.03219604,129.3378448
1000003755,포항남부소방서 포남 효자 지상 48,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 이동 652-1,36.03038406,129.3389282
1000003753,포항남부소방서 포남 효자 지상 49,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 이동 648-6,36.02977753,129.3365784
1000012780,포항남부소방서 포남 효자 지상 50,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 이동 523-1,36.03681384,129.3311129
1000010851,포항남부소방서 포남 효자 지상 51,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 대잠동 1008-4,36.01892471,129.3419189
1000018178,포항남부소방서 포남 효자 지상 52,소화용수시설 소화전(지상식),사용가,경상북도 포항시 남구 이동 642,36.03759384,129.3250885
1000010464,포항남부소방서 포남 효자 지상 53,소화용수시설 소화전(지상식),사용가,경북 포항시 남구 대잠동 998,36.01980972,129.3395233
1000003730,포항남부소방서 포남 효자 지상 54,소화용수시설 소화전(지상식),사용가,경북 포항시 남구 이동 658-1,36.02748108,129.3389282
1000019305,포항남부소방서 포남 효자 지상 55,소화용수시설 소화전(지상식),사용가,경북 포항시 남구 지곡동 969-5,36.03183746,129.3151245
1000019306,포항남부소방서 포남 효자 지상 56,소화용수시설 소화전(지상식),사용가,경북 포항시 남구 지곡동 450-1,36.02803421,129.3186951
1000019332,포항남부소방서 포남 효자 지상 57,소화용수시설 소화전(지상식),사용가,경북 포항시 남구 지곡동 471,36.03264236,129.3226776
1000019333,포항남부소방서 포남 효자 지상 58,소화용수시설 소화전(지상식),사용가,경북 포항시 남구 지곡동 479-2,36.03095245,129.3233337
1000019353,포항남부소방서 포남 효자 지상 59,소화용수시설 소화전(지상식),사용가,포항시 남구 지곡동 668-2(삼성그린 307동 건너편),36.02960587,129.3162231
1000019354,포항남부소방서 포남 효자 지상 60,소화용수시설 소화전(지상식),사용가,포항시 남구 지곡동 643-1(삼성그린 332동 뒷편),36.02840424,129.3197479
1000003492,포항남부소방서 포항 울릉 지상 01,소화용수시설 소화전(지상식),사용가,경상북도 울릉군 울릉읍 도동리 594-8,37.48386765,130.9036255
1000003506,포항남부소방서 포항 울릉 지상 03,소화용수시설 소화전(지상식),수리중,경상북도 울릉군 울릉읍 도동리 563-2,37.48528671,130.8991547
1000003536,포항남부소방서 포항 울릉 지상 08,소화용수시설 소화전(지상식),사용가,경상북도 울릉군 울릉읍 도동리 229-9,37.48520279,130.9026031
1000003538,포항남부소방서 포항 울릉 지상 10,소화용수시설 소화전(지상식),사용가,경상북도 울릉군 울릉읍 도동리 251-2,37.48484802,130.9036407
1000009957,포항남부소방서 포항 울릉 지상 25,소화용수시설 소화전(지상식),사용가,경상북도 울릉군 울릉읍 도동리 391 ,37.49436951,130.9080353
1000003555,포항남부소방서 포항 울릉 지상 29,소화용수시설 소화전(지상식),사용가,경상북도 울릉군 울릉읍 도동리 298-14 ,37.491745,130.909317
1000003516,포항남부소방서 포항 울릉 지상 31,소화용수시설 소화전(지상식),철거,경상북도 울릉군 울릉읍 도동리 299,37.49177933,130.9103241
1000003544,포항남부소방서 포항 울릉 지상 32,소화용수시설 소화전(지상식),사용가,경상북도 울릉군 울릉읍 도동리 308-6,37.49232483,130.9100189
1000016150,포항남부소방서 포항 울릉 지상 33,소화용수시설 소화전(지상식),사용가,경상북도 울릉군 울릉읍 저동리 79-3 ,37.49679947,130.9085083
1000003532,포항남부소방서 포항 울릉 지상 42,소화용수시설 소화전(지상식),수리중,경상북도 울릉군 울릉읍 저동리 415-2,37.49754333,130.9052887
1000009961,포항남부소방서 포항 울릉 지상 44,소화용수시설 소화전(지상식),사용가,경상북도 울릉군 울릉읍 저동리 91-2 ,37.49518967,130.909256
1000003523,포항남부소방서 포항 울릉 지상 48,소화용수시설 소화전(지상식),사용가,경상북도 울릉군 울릉읍 저동리 118-1 ,37.49955368,130.9122772
1000009958,포항남부소방서 포항 울릉 지상 49,소화용수시설 소화전(지상식),수리중,경상북도 울릉군 울릉읍 저동리 141-3,37.50030518,130.9114838
1000003503,포항남부소방서 포항 울릉 지상 53,소화용수시설 소화전(지상식),사용가,경상북도 울릉군 서면 남양리 615-7,37.46634674,130.8378906
1000003519,포항남부소방서 포항 울릉 지상 55,소화용수시설 소화전(지상식),사용가,경상북도 울릉군 서면 남양리 659-2,37.46747971,130.8379822
1000003501,포항남부소방서 포항 울릉 지상 56,소화용수시설 소화전(지상식),사용가,경상북도 울릉군 서면 남양리 636-2,37.46730804,130.8375549
1000003493,포항남부소방서 포항 울릉 지상 57,소화용수시설 소화전(지상식),사용가,경상북도 울릉군 서면 남서리 629-29,37.46838379,130.8369598
1000009962,포항남부소방서 포항 울릉 지상 59,소화용수시설 소화전(지상식),사용가,경상북도 울릉군 서면 남양리 618-2,37.46676636,130.8375092
1000003512,포항남부소방서 포항 울릉 지상 63,소화용수시설 소화전(지상식),사용가,경상북도 울릉군 서면 태하리 693-2,37.5116806,130.8005829
1000011077,포항남부소방서 포항 울릉 지상 70,소화용수시설 소화전(지상식),사용가,경상북도 울릉군 북면 천부리 717-12 ,37.54029846,130.8727112
1000011078,포항남부소방서 포항 울릉 지상 71,소화용수시설 소화전(지상식),사용가,경상북도 울릉군 북면 천부리 790-10 ,37.53959656,130.8736725
1000012756,포항남부소방서 포항 울릉 지상 77,소화용수시설 소화전(지상식),사용가,경상북도 울릉군 울릉읍 사동리 531-2,37.46647263,130.8797607
1000012758,포항남부소방서 포항 울릉 지상 80,소화용수시설 소화전(지상식),사용가,경상북도 울릉군 울릉읍 사동리 686,37.46735382,130.878418
1000015479,포항남부소방서 포항 울릉 지상 83,소화용수시설 소화전(지상식),사용가,경상북도 울릉군 울릉읍 저동리 656-27 ,37.49655151,130.9075623
1000015482,포항남부소방서 포항 울릉 지상 86,소화용수시설 소화전(지상식),사용가,경상북도 울릉군 서면 남양리 145,37.46223068,130.8564911
1000019553,포항남부소방서 포항 울릉 지상 87,소화용수시설 소화전(지상식),사용가,경북 울릉군 서면 남양리 614-25,37.467421,130.838699
1000004951,포항북부소방서 기계 지상 제001호,소화용수시설 소화전(지상식),사용가,경상북도 포항시 북구 기계면 현내리 6-3 ,36.06822586,129.2169037
1000004984,포항북부소방서 기계 지상 제002호,소화용수시설 소화전(지상식),사용가,경상북도 포항시 북구 죽장면 입암리 314-1 ,36.15994263,129.0951538
1000012843,포항북부소방서 기계 지상 제003호,소화용수시설 소화전(지상식),사용가,경상북도 포항시 북구 기계면 현내리 261 ,36.07294846,129.2090607
1000004977,포항북부소방서 기계 지상 제004호,소화용수시설 소화전(지상식),사용가,경상북도 포항시 북구 기계면 현내리 349-2,36.07022858,129.206543
1000017216,포항북부소방서 기계 지상 제005호,소화용수시설 소화전(지상식),사용가,경상북도 포항시 북구 기계면 지가리 1014-1 ,36.08899198,129.1642988
1000011027,포항북부소방서 기계 지상 제006호,소화용수시설 소화전(지상식),사용가,경상북도 포항시 북구 기계면 봉계리 383-3 ,36.07808304,129.170639
1000011026,포항북부소방서 기계 지상 제007호,소화용수시설 소화전(지상식),사용가,경상북도 포항시 북구 기계면 봉계리 817 ,36.06983948,129.1686554
1000010960,포항북부소방서 기계 지상 제008호,소화용수시설 소화전(지상식),사용가,경상북도 포항시 북구 기계면 봉계리 1102-1 ,36.06306839,129.1672821
1000011029,포항북부소방서 기계 지상 제009호,소화용수시설 소화전(지상식),사용가,경상북도 포항시 북구 기계면 봉계리 1319-3 ,36.08015823,129.1605377
1000011028,포항북부소방서 기계 지상 제010호,소화용수시설 소화전(지상식),사용가,경상북도 포항시 북구 기계면 봉계리 1387 ,36.07432175,129.1552429
1000011030,포항북부소방서 기계 지상 제011호,소화용수시설 소화전(지상식),사용가,경상북도 포항시 북구 기계면 학야리 549 ,36.05268097,129.1970978
1000011031,포항북부소방서 기계 지상 제012호,소화용수시설 소화전(지상식),사용가,경상북도 포항시 북구 기계면 학야리 566,36.05138016,129.1954498
1000011032,포항북부소방서 기계 지상 제013호,소화용수시설 소화전(지상식),사용가,경상북도 포항시 북구 기계면 학야리 263-2 ,36.05751038,129.201889
1000011033,포항북부소방서 기계 지상 제014호,소화용수시설 소화전(지상식),사용가,경북 포항시 북구 기계면 현내리 625-14,36.06793213,129.2017059
1000011034,포항북부소방서 기계 지상 제015호,소화용수시설 소화전(지상식),사용가,경상북도 포항시 북구 기계면 현내리 402 ,36.06983566,129.2083893
1000011035,포항북부소방서 기계 지상 제016호,소화용수시설 소화전(지상식),사용가,경상북도 포항시 북구 기계면 현내리 940 ,36.07373047,129.2054443
1000011036,포항북부소방서 기계 지상 제017호,소화용수시설 소화전(지상식),사용가,경상북도 포항시 북구 기계면 현내리 284 ,36.07183075,129.2099457
1000011037,포항북부소방서 기계 지상 제018호,소화용수시설 소화전(지상식),수리중,경상북도 포항시 북구 기계면 현내리 483-1,36.0696907,129.2116547
1000011038,포항북부소방서 기계 지상 제019호,소화용수시설 소화전(지상식),사용가,경상북도 포항시 북구 기계면 현내리 476-2 ,36.07024765,129.2094879
1000013345,포항북부소방서 기계 지상 제020호,소화용수시설 소화전(지상식),사용가,경상북도 포항시 북구 기계면 내단리 244 ,36.06238174,129.2400208
1000013346,포항북부소방서 기계 지상 제021호,소화용수시설 소화전(지상식),사용가,경상북도 포항시 북구 기계면 내단리 467-2 ,36.06221771,129.2310486
1000013347,포항북부소방서 기계 지상 제022호,소화용수시설 소화전(지상식),사용가,경상북도 포항시 북구 기계면 지가리 153-2 ,36.07985306,129.1900635
1000013360,포항북부소방서 기계 지상 제023호,소화용수시설 소화전(지상식),사용가,경상북도 포항시 북구 기계면 지가리 143-3 ,36.08311462,129.1851654
1000013361,포항북부소방서 기계 지상 제024호,소화용수시설 소화전(지상식),사용가,경상북도 포항시 북구 기계면 지가리 709-4 ,36.08854294,129.1720886
1000013362,포항북부소방서 기계 지상 제025호,소화용수시설 소화전(지상식),사용가,경상북도 포항시 북구 기계면 지가리 773-1 ,36.08882141,129.1688538
1000013363,포항북부소방서 기계 지상 제026호,소화용수시설 소화전(지상식),사용가,경상북도 포항시 북구 기계면 인비리 744 ,36.08848572,129.1560974
1000013364,포항북부소방서 기계 지상 제027호,소화용수시설 소화전(지상식),사용가,경상북도 포항시 북구 기계면 현내리 646-1 ,36.0701561,129.2048035
1000015741,포항북부소방서 기계 지상 제028호,소화용수시설 소화전(지상식),사용가,경상북도 포항시 북구 기계면 문성리 357-1 ,36.06493378,129.1945496
1000016532,포항북부소방서 기계 지상 제029호,소화용수시설 소화전(지상식),사용가,경상북도 포항시 북구 기계면 현내리 86 ,36.07179642,129.2176056
1000016533,포항북부소방서 기계 지상 제030호,소화용수시설 소화전(지상식),사용가,경상북도 포항시 북구 기계면 구지리 276,36.1062355,129.1420135
1000016534,포항북부소방서 기계 지상 제031호,소화용수시설 소화전(지상식),사용가,경상북도 포항시 북구 죽장면 가사리 175 ,36.19725037,129.1532135
1000016535,포항북부소방서 기계 지상 제032호,소화용수시설 소화전(지상식),사용가,경상북도 포항시 북구 죽장면 감곡리 328-1 ,36.14456558,129.1216278
1000016536,포항북부소방서 기계 지상 제033호,소화용수시설 소화전(지상식),사용가,경상북도 포항시 북구 죽장면 봉계리 255 ,36.19708633,129.0527496
1000016537,포항북부소방서 기계 지상 제034호,소화용수시설 소화전(지상식),사용가,경상북도 포항시 북구 기계면 성계리 182 ,36.05131912,129.2208405
1000019549,포항북부소방서 기계 지상 제035호(배관 내 물공급X),소화용수시설 소화전(지상식),수리중,경북 포항시 북구 기계면 고지리 135,36.07169678,129.1873671
1000012172,포항북부소방서 덕산 지상 제001호,소화용수시설 소화전(지상식),사용가,경상북도 포항시 북구 덕산동 116-7 ,36.0424614,129.3659973
1000004818,포항북부소방서 덕산 지상 제002호,소화용수시설 소화전(지상식),사용가,경상북도 포항시 북구 덕산동 122-4 ,36.04153442,129.3644867
1000004819,포항북부소방서 덕산 지상 제003호,소화용수시설 소화전(지상식),사용가,경북 포항시 북구 덕산동 893-15,36.04188156,129.3636017
1000004820,포항북부소방서 덕산 지상 제004호,소화용수시설 소화전(지상식),사용가,경북 포항시 북구 덕산동 119-4,36.04084396,129.365921
1000004821,포항북부소방서 덕산 지상 제005호,소화용수시설 소화전(지상식),사용가,경북 포항시 북구 신흥동 698-3,36.03940964,129.3634949
1000004822,포항북부소방서 덕산 지상 제006호,소화용수시설 소화전(지상식),사용가,경북 포항시 북구 신흥동 819-10,36.03924179,129.365036
1000004823,포항북부소방서 덕산 지상 제007호,소화용수시설 소화전(지상식),사용가,경북 포항시 북구 신흥동 706-16,36.03884888,129.3630676
1000004824,포항북부소방서 덕산 지상 제008호,소화용수시설 소화전(지상식),사용가,경북 포항시 북구 대흥동 723-2,36.03813171,129.3639679
1000004825,포항북부소방서 덕산 지상 제009호,소화용수시설 소화전(지상식),사용가,경상북도 포항시 북구 대흥동 599-21 ,36.03713608,129.3623962
1000004826,포항북부소방서 덕산 지상 제010호,소화용수시설 소화전(지상식),사용가,경북 포항시 북구 대흥동 599-8,36.03696442,129.3628082
1000004828,포항북부소방서 덕산 지상 제011호,소화용수시설 소화전(지상식),사용가,경북 포항시 북구 대흥동 604-6,36.03597641,129.361557
1000004842,포항북부소방서 덕산 지상 제012호,소화용수시설 소화전(지상식),사용가,경상북도 포항시 북구 용흥동 621-16 ,36.02631378,129.3532867
1000004830,포항북부소방서 덕산 지상 제013호,소화용수시설 소화전(지상식),사용가,경북 포항시 북구 남빈동 589,36.0355072,129.3630371
1000004831,포항북부소방서 덕산 지상 제014호,소화용수시설 소화전(지상식),사용가,경상북도 포항시 북구 대흥동 618-19 ,36.03471756,129.3606262
1000004832,포항북부소방서 덕산 지상 제015호,소화용수시설 소화전(지상식),사용가,경상북도 포항시 북구 용흥동 115-7 ,36.03390503,129.3600006
1000004833,포항북부소방서 덕산 지상 제016호,소화용수시설 소화전(지상식),사용가,경북 포항시 북구 용흥동 118-29,36.03253174,129.3590851
1000004834,포항북부소방서 덕산 지상 제017호,소화용수시설 소화전(지상식),사용가,경북 포항시 북구 용흥동 120-20,36.0322876,129.3590698
1000004835,포항북부소방서 덕산 지상 제018호,소화용수시설 소화전(지상식),사용가,경상북도 포항시 북구 용흥동 120-30 ,36.03147888,129.3582001
1000004836,포항북부소방서 덕산 지상 제019호,소화용수시설 소화전(지상식),사용가,경북 포항시 북구 용흥동 143-2,36.03042221,129.3575287
1000004839,포항북부소방서 덕산 지상 제020호,소화용수시설 소화전(지상식),사용가,경북 포항시 북구 용흥동 144-20,36.02942657,129.3560638
1000004841,포항북부소방서 덕산 지상 제021호,소화용수시설 소화전(지상식),사용가,경북 포항시 북구 용흥동 614-5,36.02925491,129.3561707
1000004846,포항북부소방서 덕산 지상 제022호,소화용수시설 소화전(지상식),사용가,경상북도 포항시 북구 용흥동 340 ,36.03682327,129.350647
1000004848,포항북부소방서 덕산 지상 제023호,소화용수시설 소화전(지상식),사용가,경상북도 포항시 북구 용흥동 96-14 ,36.03534317,129.3569336
1000004849,포항북부소방서 덕산 지상 제024호,소화용수시설 소화전(지상식),사용가,경북 포항시 북구 용흥동 91,36.03635406,129.3582306
1000004851,포항북부소방서 덕산 지상 제025호,소화용수시설 소화전(지상식),사용가,경북 포항시 북구 용흥동 64-1,36.03865051,129.3561707
1000004853,포항북부소방서 덕산 지상 제026호,소화용수시설 소화전(지상식),사용가,경북 포항시 북구 용흥동 373-1,36.03960037,129.3531952
1000004855,포항북부소방서 덕산 지상 제027호,소화용수시설 소화전(지상식),사용가,경북 포항시 북구 용흥동 353-13,36.04014587,129.3521423
1000004856,포항북부소방서 덕산 지상 제028호,소화용수시설 소화전(지상식),사용가,경북 포항시 북구 상원동 447-22,36.03931427,129.3662567
1000004858,포항북부소방서 덕산 지상 제029호,소화용수시설 소화전(지상식),사용가,경북 포항시 북구 상원동 449-1,36.03820419,129.3660736
1000004859,포항북부소방서 덕산 지상 제030호,소화용수시설 소화전(지상식),사용가,경북 포항시 북구 남빈동 415-10,36.03655624,129.3651733
1000004860,포항북부소방서 덕산 지상 제031호,소화용수시설 소화전(지상식),사용가,경북 포항시 북구 남빈동 414-10,36.03661346,129.3660126
1000004862,포항북부소방서 덕산 지상 제032호,소화용수시설 소화전(지상식),사용가,경북 포항시 북구 남빈동 989-63,36.03633881,129.36586
1000004863,포항북부소방서 덕산 지상 제033호,소화용수시설 소화전(지상식),사용가,경북 포항시 북구 남빈동 989-49,36.03658295,129.3668823
1000004865,포항북부소방서 덕산 지상 제034호,소화용수시설 소화전(지상식),사용가,경북 포항시 북구 남빈동 989-56,36.03644943,129.3663483
1000004866,포항북부소방서 덕산 지상 제035호,소화용수시설 소화전(지상식),사용가,경상북도 포항시 북구 남빈동 401-10 ,36.0369606,129.3676758
1000004868,포항북부소방서 덕산 지상 제036호,소화용수시설 소화전(지상식),사용가,경북 포항시 북구 여천동 92,36.03836823,129.3684845
1000004869,포항북부소방서 덕산 지상 제037호,소화용수시설 소화전(지상식),사용가,경북 포항시 북구 여천동 32,36.0393486,129.3686523
1000004870,포항북부소방서 덕산 지상 제038호,소화용수시설 소화전(지상식),사용가,경북 포항시 북구 여천동 9-2,36.04023361,129.3687897
